date,client,id,rank,num_urls,total_urls
2025-08-01,mobile,3365,50000000,2326133,15568337
2025-08-01,mobile,4187,50000000,3039096,15568337
2025-08-01,mobile,3310,50000000,668620,15568337
2025-08-01,mobile,3189,50000000,10453,15568337
2025-08-01,mobile,4580,50000000,56499,15568337
2025-08-01,mobile,5028,50000000,2,15568337
2025-08-01,mobile,4477,50000000,6870,15568337
2025-08-01,mobile,4049,50000000,2350,15568337
2025-08-01,mobile,4195,50000000,3649910,15568337
2025-08-01,mobile,4364,50000000,572,15568337
2025-08-01,mobile,4696,50000000,503,15568337
2025-08-01,mobile,4188,50000000,1627,15568337
2025-08-01,mobile,4265,50000000,226370,15568337
2025-08-01,mobile,4264,50000000,480556,15568337
2025-08-01,mobile,4269,50000000,93,15568337
2025-08-01,mobile,3273,50000000,265783,15568337
2025-08-01,mobile,4301,50000000,4470,15568337
2025-08-01,mobile,4047,50000000,2208,15568337
2025-08-01,mobile,4166,50000000,56555,15568337
2025-08-01,mobile,3976,50000000,1115,15568337
2025-08-01,mobile,4224,50000000,2,15568337
2025-08-01,mobile,3945,50000000,11684,15568337
2025-08-01,mobile,5581,50000000,65518,15568337
2025-08-01,mobile,3116,50000000,22217,15568337
2025-08-01,mobile,4790,50000000,11,15568337
2025-08-01,mobile,3311,50000000,354,15568337
2025-08-01,mobile,5102,50000000,3572184,15568337
2025-08-01,mobile,4270,50000000,480260,15568337
2025-08-01,mobile,4579,50000000,2,15568337
2025-08-01,mobile,2789,50000000,9720,15568337
2025-08-01,mobile,2790,50000000,14875,15568337
2025-08-01,mobile,4635,50000000,433,15568337
2025-08-01,mobile,4584,50000000,2,15568337
2025-08-01,mobile,3278,50000000,7268,15568337
2025-08-01,mobile,4151,50000000,3806,15568337
2025-08-01,mobile,4460,50000000,2518475,15568337
2025-08-01,mobile,4520,50000000,9365437,15568337
2025-08-01,mobile,4755,50000000,18,15568337
2025-08-01,mobile,4263,50000000,1329146,15568337
2025-08-01,mobile,2792,50000000,260976,15568337
2025-08-01,mobile,4836,50000000,5491,15568337
2025-08-01,mobile,4396,50000000,13092,15568337
2025-08-01,mobile,4956,50000000,26,15568337
2025-08-01,mobile,4591,50000000,411,15568337
2025-09-01,desktop,4194,1000,241,614
2025-09-01,desktop,4699,1000,1,614
2025-09-01,desktop,4591,1000,15,614
2025-09-01,desktop,4701,1000,1,614
2025-09-01,desktop,5581,1000,13,614
2025-09-01,desktop,4151,1000,21,614
2025-09-01,desktop,4580,1000,53,614
2025-09-01,desktop,4166,1000,53,614
2025-09-01,desktop,4049,1000,16,614
2025-09-01,desktop,4046,1000,11,614
2025-09-01,desktop,2790,1000,72,614
2025-09-01,desktop,4836,1000,1,614
2025-09-01,desktop,5102,1000,233,614
2025-09-01,desktop,4301,1000,6,614
2025-09-01,desktop,4696,1000,1,614
2025-09-01,desktop,3976,1000,4,614
2025-09-01,desktop,3915,1000,8,614
2025-09-01,desktop,4195,1000,241,614
2025-09-01,desktop,4196,1000,268,614
2025-09-01,desktop,4332,1000,1,614
2025-09-01,desktop,3189,1000,61,614
2025-09-01,desktop,2789,1000,47,614
2025-09-01,desktop,3116,1000,30,614
2025-09-01,desktop,3890,1000,2,614
2025-09-01,desktop,4584,1000,1,614
2025-09-01,desktop,4206,1000,4,614
2025-09-01,desktop,4263,1000,252,614
2025-09-01,desktop,4497,1000,36,614
2025-09-01,desktop,4265,1000,115,614
2025-09-01,desktop,3365,1000,104,614
2025-09-01,desktop,4079,1000,80,614
2025-09-01,desktop,4048,1000,1,614
2025-09-01,desktop,4705,1000,1,614
2025-09-01,desktop,2791,1000,75,614
2025-09-01,desktop,4477,1000,2,614
2025-09-01,desktop,2792,1000,92,614
2025-09-01,desktop,4264,1000,94,614
2025-09-01,desktop,4956,1000,1,614
2025-09-01,desktop,4047,1000,11,614
2025-09-01,desktop,4270,1000,94,614
2025-09-01,desktop,4460,1000,183,614
2025-09-01,desktop,4396,1000,1,614
2025-09-01,desktop,4520,1000,474,614
2025-09-01,desktop,4697,1000,1,614
2025-09-01,desktop,4182,1000,181,614
2025-09-01,desktop,3278,1000,3,614
2025-09-01,desktop,3273,1000,103,614
2025-09-01,desktop,3311,1000,2,614
2025-09-01,desktop,4187,1000,209,614
2025-09-01,desktop,4188,1000,3,614
2025-09-01,desktop,3310,1000,24,614
2025-09-01,desktop,3945,1000,46,614
2025-09-01,desktop,2789,5000,121,3203
2025-09-01,desktop,4699,5000,4,3203
2025-09-01,desktop,4696,5000,5,3203
2025-09-01,desktop,3976,5000,13,3203
2025-09-01,desktop,3278,5000,13,3203
2025-09-01,desktop,2792,5000,232,3203
2025-09-01,desktop,3915,5000,17,3203
2025-09-01,desktop,4195,5000,1420,3203
2025-09-01,desktop,5581,5000,67,3203
2025-09-01,desktop,4697,5000,4,3203
2025-09-01,desktop,4166,5000,222,3203
2025-09-01,desktop,4206,5000,8,3203
2025-09-01,desktop,4460,5000,1141,3203
2025-09-01,desktop,4079,5000,187,3203
2025-09-01,desktop,4187,5000,1326,3203
2025-09-01,desktop,4584,5000,1,3203
2025-09-01,desktop,4332,5000,1,3203
2025-09-01,desktop,4497,5000,232,3203
2025-09-01,desktop,3311,5000,7,3203
2025-09-01,desktop,4591,5000,22,3203
2025-09-01,desktop,4048,5000,8,3203
2025-09-01,desktop,4705,5000,4,3203
2025-09-01,desktop,4836,5000,32,3203
2025-09-01,desktop,4301,5000,26,3203
2025-09-01,desktop,4194,5000,1252,3203
2025-09-01,desktop,4364,5000,6,3203
2025-09-01,desktop,3890,5000,5,3203
2025-09-01,desktop,4151,5000,39,3203
2025-09-01,desktop,4270,5000,510,3203
2025-09-01,desktop,4269,5000,1,3203
2025-09-01,desktop,4635,5000,6,3203
2025-09-01,desktop,4396,5000,6,3203
2025-09-01,desktop,3189,5000,122,3203
2025-09-01,desktop,3273,5000,234,3203
2025-09-01,desktop,5102,5000,1429,3203
2025-09-01,desktop,4956,5000,2,3203
2025-09-01,desktop,4580,5000,222,3203
2025-09-01,desktop,3365,5000,793,3203
2025-09-01,desktop,3310,5000,85,3203
2025-09-01,desktop,4188,5000,13,3203
2025-09-01,desktop,2790,5000,158,3203
2025-09-01,desktop,4477,5000,5,3203
2025-09-01,desktop,4049,5000,37,3203
2025-09-01,desktop,4182,5000,1052,3203
2025-09-01,desktop,2791,5000,167,3203
2025-09-01,desktop,4046,5000,33,3203
2025-09-01,desktop,3945,5000,96,3203
2025-09-01,desktop,4196,5000,1491,3203
2025-09-01,desktop,4265,5000,632,3203
2025-09-01,desktop,4701,5000,5,3203
2025-09-01,desktop,4047,5000,25,3203
2025-09-01,desktop,4700,5000,1,3203
2025-09-01,desktop,4263,5000,1343,3203
2025-09-01,desktop,3116,5000,93,3203
2025-09-01,desktop,4264,5000,510,3203
2025-09-01,desktop,4520,5000,2583,3203
2025-09-01,desktop,4151,10000,47,6467
2025-09-01,desktop,4699,10000,7,6467
2025-09-01,desktop,4196,10000,3054,6467
2025-09-01,desktop,3116,10000,142,6467
2025-09-01,desktop,2792,10000,336,6467
2025-09-01,desktop,3310,10000,146,6467
2025-09-01,desktop,4166,10000,370,6467
2025-09-01,desktop,3278,10000,30,6467
2025-09-01,desktop,4635,10000,9,6467
2025-09-01,desktop,4396,10000,8,6467
2025-09-01,desktop,4332,10000,2,6467
2025-09-01,desktop,4584,10000,1,6467
2025-09-01,desktop,4705,10000,7,6467
2025-09-01,desktop,4580,10000,370,6467
2025-09-01,desktop,4047,10000,32,6467
2025-09-01,desktop,3976,10000,17,6467
2025-09-01,desktop,4696,10000,9,6467
2025-09-01,desktop,4364,10000,9,6467
2025-09-01,desktop,2791,10000,225,6467
2025-09-01,desktop,3915,10000,28,6467
2025-09-01,desktop,4182,10000,2100,6467
2025-09-01,desktop,4269,10000,1,6467
2025-09-01,desktop,4264,10000,1000,6467
2025-09-01,desktop,4956,10000,2,6467
2025-09-01,desktop,2790,10000,220,6467
2025-09-01,desktop,4048,10000,12,6467
2025-09-01,desktop,4520,10000,5264,6467
2025-09-01,desktop,4697,10000,8,6467
2025-09-01,desktop,4195,10000,2892,6467
2025-09-01,desktop,4206,10000,12,6467
2025-09-01,desktop,5102,10000,2922,6467
2025-09-01,desktop,3273,10000,330,6467
2025-09-01,desktop,4460,10000,2328,6467
2025-09-01,desktop,4836,10000,54,6467
2025-09-01,desktop,4263,10000,2616,6467
2025-09-01,desktop,4265,10000,1234,6467
2025-09-01,desktop,4700,10000,1,6467
2025-09-01,desktop,3189,10000,161,6467
2025-09-01,desktop,4187,10000,2717,6467
2025-09-01,desktop,4270,10000,1000,6467
2025-09-01,desktop,4188,10000,21,6467
2025-09-01,desktop,4049,10000,46,6467
2025-09-01,desktop,3890,10000,10,6467
2025-09-01,desktop,2789,10000,174,6467
2025-09-01,desktop,4497,10000,499,6467
2025-09-01,desktop,4046,10000,45,6467
2025-09-01,desktop,3945,10000,140,6467
2025-09-01,desktop,4079,10000,260,6467
2025-09-01,desktop,4591,10000,23,6467
2025-09-01,desktop,5581,10000,134,6467
2025-09-01,desktop,4301,10000,47,6467
2025-09-01,desktop,3311,10000,9,6467
2025-09-01,desktop,4477,10000,10,6467
2025-09-01,desktop,4701,10000,8,6467
2025-09-01,desktop,3365,10000,1671,6467
2025-09-01,desktop,4194,10000,2515,6467
2025-09-01,desktop,4497,50000,2799,32696
2025-09-01,desktop,4697,50000,36,32696
2025-09-01,desktop,4705,50000,33,32696
2025-09-01,desktop,3976,50000,49,32696
2025-09-01,desktop,4046,50000,130,32696
2025-09-01,desktop,2790,50000,487,32696
2025-09-01,desktop,4047,50000,85,32696
2025-09-01,desktop,4194,50000,10856,32696
2025-09-01,desktop,4396,50000,27,32696
2025-09-01,desktop,3278,50000,134,32696
2025-09-01,desktop,4048,50000,42,32696
2025-09-01,desktop,4701,50000,37,32696
2025-09-01,desktop,5102,50000,14191,32696
2025-09-01,desktop,5581,50000,556,32696
2025-09-01,desktop,4477,50000,70,32696
2025-09-01,desktop,3890,50000,70,32696
2025-09-01,desktop,4196,50000,14469,32696
2025-09-01,desktop,4265,50000,4700,32696
2025-09-01,desktop,4270,50000,4126,32696
2025-09-01,desktop,4364,50000,34,32696
2025-09-01,desktop,4956,50000,2,32696
2025-09-01,desktop,4264,50000,4131,32696
2025-09-01,desktop,4332,50000,2,32696
2025-09-01,desktop,4263,50000,11160,32696
2025-09-01,desktop,4079,50000,582,32696
2025-09-01,desktop,4591,50000,49,32696
2025-09-01,desktop,3116,50000,351,32696
2025-09-01,desktop,4635,50000,31,32696
2025-09-01,desktop,3189,50000,337,32696
2025-09-01,desktop,3915,50000,74,32696
2025-09-01,desktop,2789,50000,389,32696
2025-09-01,desktop,4166,50000,1140,32696
2025-09-01,desktop,4460,50000,10969,32696
2025-09-01,desktop,4836,50000,219,32696
2025-09-01,desktop,4520,50000,25488,32696
2025-09-01,desktop,4584,50000,1,32696
2025-09-01,desktop,3273,50000,707,32696
2025-09-01,desktop,3310,50000,693,32696
2025-09-01,desktop,4206,50000,31,32696
2025-09-01,desktop,4580,50000,1140,32696
2025-09-01,desktop,4699,50000,35,32696
2025-09-01,desktop,4195,50000,13545,32696
2025-09-01,desktop,3311,50000,20,32696
2025-09-01,desktop,4182,50000,8508,32696
2025-09-01,desktop,3945,50000,329,32696
2025-09-01,desktop,4301,50000,122,32696
2025-09-01,desktop,3365,50000,8462,32696
2025-09-01,desktop,4188,50000,126,32696
2025-09-01,desktop,4187,50000,12828,32696
2025-09-01,desktop,4696,50000,41,32696
2025-09-01,desktop,4269,50000,14,32696
2025-09-01,desktop,2791,50000,490,32696
2025-09-01,desktop,4049,50000,110,32696
2025-09-01,desktop,2792,50000,739,32696
2025-09-01,desktop,4151,50000,108,32696
2025-09-01,desktop,4700,50000,2,32696
2025-09-01,desktop,4477,100000,125,66140
2025-09-01,desktop,4194,100000,20101,66140
2025-09-01,desktop,3311,100000,34,66140
2025-09-01,desktop,4705,100000,55,66140
2025-09-01,desktop,3976,100000,76,66140
2025-09-01,desktop,3273,100000,1070,66140
2025-09-01,desktop,4046,100000,199,66140
2025-09-01,desktop,4187,100000,24803,66140
2025-09-01,desktop,4188,100000,223,66140
2025-09-01,desktop,3116,100000,526,66140
2025-09-01,desktop,4301,100000,187,66140
2025-09-01,desktop,4591,100000,74,66140
2025-09-01,desktop,4635,100000,51,66140
2025-09-01,desktop,4584,100000,1,66140
2025-09-01,desktop,4580,100000,1725,66140
2025-09-01,desktop,5581,100000,1022,66140
2025-09-01,desktop,2789,100000,568,66140
2025-09-01,desktop,4263,100000,19793,66140
2025-09-01,desktop,4195,100000,26277,66140
2025-09-01,desktop,2791,100000,715,66140
2025-09-01,desktop,4956,100000,2,66140
2025-09-01,desktop,4206,100000,44,66140
2025-09-01,desktop,2790,100000,764,66140
2025-09-01,desktop,4265,100000,7766,66140
2025-09-01,desktop,3310,100000,1474,66140
2025-09-01,desktop,4364,100000,54,66140
2025-09-01,desktop,4270,100000,7252,66140
2025-09-01,desktop,4049,100000,163,66140
2025-09-01,desktop,4520,100000,50511,66140
2025-09-01,desktop,4700,100000,2,66140
2025-09-01,desktop,4264,100000,7261,66140
2025-09-01,desktop,4497,100000,5839,66140
2025-09-01,desktop,4701,100000,59,66140
2025-09-01,desktop,5102,100000,27919,66140
2025-09-01,desktop,4048,100000,70,66140
2025-09-01,desktop,3890,100000,125,66140
2025-09-01,desktop,3189,100000,506,66140
2025-09-01,desktop,4182,100000,14694,66140
2025-09-01,desktop,4166,100000,1725,66140
2025-09-01,desktop,4332,100000,2,66140
2025-09-01,desktop,4396,100000,62,66140
2025-09-01,desktop,4196,100000,28477,66140
2025-09-01,desktop,4151,100000,166,66140
2025-09-01,desktop,4957,100000,1,66140
2025-09-01,desktop,4836,100000,408,66140
2025-09-01,desktop,4269,100000,35,66140
2025-09-01,desktop,4696,100000,65,66140
2025-09-01,desktop,4699,100000,57,66140
2025-09-01,desktop,4460,100000,21328,66140
2025-09-01,desktop,2792,100000,1102,66140
2025-09-01,desktop,3945,100000,527,66140
2025-09-01,desktop,3278,100000,217,66140
2025-09-01,desktop,3915,100000,111,66140
2025-09-01,desktop,4047,100000,134,66140
2025-09-01,desktop,3365,100000,17057,66140
2025-09-01,desktop,4697,100000,58,66140
2025-09-01,desktop,4079,100000,882,66140
2025-09-01,desktop,4046,500000,336,347170
2025-09-01,desktop,4196,500000,142118,347170
2025-09-01,desktop,4151,500000,365,347170
2025-09-01,desktop,3890,500000,385,347170
2025-09-01,desktop,4460,500000,102158,347170
2025-09-01,desktop,4497,500000,25851,347170
2025-09-01,desktop,4270,500000,24588,347170
2025-09-01,desktop,5102,500000,133425,347170
2025-09-01,desktop,4579,500000,1,347170
2025-09-01,desktop,4584,500000,1,347170
2025-09-01,desktop,4194,500000,86079,347170
2025-09-01,desktop,4396,500000,508,347170
2025-09-01,desktop,4635,500000,127,347170
2025-09-01,desktop,3365,500000,90123,347170
2025-09-01,desktop,3311,500000,72,347170
2025-09-01,desktop,3116,500000,1276,347170
2025-09-01,desktop,4224,500000,1,347170
2025-09-01,desktop,4477,500000,385,347170
2025-09-01,desktop,3915,500000,334,347170
2025-09-01,desktop,4836,500000,1172,347170
2025-09-01,desktop,4264,500000,24620,347170
2025-09-01,desktop,4182,500000,46215,347170
2025-09-01,desktop,3310,500000,8502,347170
2025-09-01,desktop,4591,500000,139,347170
2025-09-01,desktop,4332,500000,2,347170
2025-09-01,desktop,4697,500000,150,347170
2025-09-01,desktop,3945,500000,1377,347170
2025-09-01,desktop,4699,500000,149,347170
2025-09-01,desktop,5581,500000,3864,347170
2025-09-01,desktop,4079,500000,2033,347170
2025-09-01,desktop,4957,500000,1,347170
2025-09-01,desktop,4188,500000,534,347170
2025-09-01,desktop,4263,500000,67489,347170
2025-09-01,desktop,2789,500000,1198,347170
2025-09-01,desktop,4206,500000,158,347170
2025-09-01,desktop,3976,500000,169,347170
2025-09-01,desktop,4580,500000,4573,347170
2025-09-01,desktop,4269,500000,107,347170
2025-09-01,desktop,4166,500000,4573,347170
2025-09-01,desktop,4265,500000,20958,347170
2025-09-01,desktop,4520,500000,250516,347170
2025-09-01,desktop,5028,500000,1,347170
2025-09-01,desktop,4705,500000,147,347170
2025-09-01,desktop,4187,500000,116643,347170
2025-09-01,desktop,4364,500000,143,347170
2025-09-01,desktop,2790,500000,1839,347170
2025-09-01,desktop,4701,500000,151,347170
2025-09-01,desktop,3189,500000,1125,347170
2025-09-01,desktop,4301,500000,409,347170
2025-09-01,desktop,3278,500000,530,347170
2025-09-01,desktop,4696,500000,163,347170
2025-09-01,desktop,4790,500000,2,347170
2025-09-01,desktop,4048,500000,168,347170
2025-09-01,desktop,3273,500000,2804,347170
2025-09-01,desktop,2791,500000,1475,347170
2025-09-01,desktop,2792,500000,2604,347170
2025-09-01,desktop,4755,500000,2,347170
2025-09-01,desktop,4195,500000,125969,347170
2025-09-01,desktop,4049,500000,360,347170
2025-09-01,desktop,4956,500000,6,347170
2025-09-01,desktop,4700,500000,2,347170
2025-09-01,desktop,4047,500000,286,347170
2025-09-01,desktop,3915,1000000,575,718844
2025-09-01,desktop,2792,1000000,4102,718844
2025-09-01,desktop,4497,1000000,46668,718844
2025-09-01,desktop,3311,1000000,100,718844
2025-09-01,desktop,4705,1000000,197,718844
2025-09-01,desktop,4697,1000000,200,718844
2025-09-01,desktop,3273,1000000,4648,718844
2025-09-01,desktop,4048,1000000,222,718844
2025-09-01,desktop,3890,1000000,638,718844
2025-09-01,desktop,4701,1000000,201,718844
2025-09-01,desktop,4699,1000000,199,718844
2025-09-01,desktop,3116,1000000,2097,718844
2025-09-01,desktop,4520,1000000,507883,718844
2025-09-01,desktop,4194,1000000,167450,718844
2025-09-01,desktop,5102,1000000,264150,718844
2025-09-01,desktop,4270,1000000,40593,718844
2025-09-01,desktop,2789,1000000,1681,718844
2025-09-01,desktop,4049,1000000,451,718844
2025-09-01,desktop,4579,1000000,1,718844
2025-09-01,desktop,4224,1000000,1,718844
2025-09-01,desktop,4263,1000000,113293,718844
2025-09-01,desktop,4195,1000000,252773,718844
2025-09-01,desktop,4301,1000000,604,718844
2025-09-01,desktop,4166,1000000,6653,718844
2025-09-01,desktop,2790,1000000,2694,718844
2025-09-01,desktop,4187,1000000,232081,718844
2025-09-01,desktop,4836,1000000,1723,718844
2025-09-01,desktop,4956,1000000,10,718844
2025-09-01,desktop,5581,1000000,6378,718844
2025-09-01,desktop,4957,1000000,1,718844
2025-09-01,desktop,3310,1000000,20170,718844
2025-09-01,desktop,4188,1000000,682,718844
2025-09-01,desktop,4477,1000000,638,718844
2025-09-01,desktop,4591,1000000,171,718844
2025-09-01,desktop,4580,1000000,6650,718844
2025-09-01,desktop,4047,1000000,356,718844
2025-09-01,desktop,4364,1000000,198,718844
2025-09-01,desktop,4790,1000000,2,718844
2025-09-01,desktop,3189,1000000,1617,718844
2025-09-01,desktop,2791,1000000,2043,718844
2025-09-01,desktop,4396,1000000,984,718844
2025-09-01,desktop,4635,1000000,178,718844
2025-09-01,desktop,5028,1000000,1,718844
2025-09-01,desktop,3976,1000000,205,718844
2025-09-01,desktop,4269,1000000,192,718844
2025-09-01,desktop,3278,1000000,806,718844
2025-09-01,desktop,4264,1000000,40647,718844
2025-09-01,desktop,4700,1000000,2,718844
2025-09-01,desktop,4206,1000000,314,718844
2025-09-01,desktop,4182,1000000,75064,718844
2025-09-01,desktop,4196,1000000,291839,718844
2025-09-01,desktop,4079,1000000,2928,718844
2025-09-01,desktop,4460,1000000,203894,718844
2025-09-01,desktop,4755,1000000,3,718844
2025-09-01,desktop,4046,1000000,395,718844
2025-09-01,desktop,4265,1000000,30839,718844
2025-09-01,desktop,4151,1000000,507,718844
2025-09-01,desktop,3945,1000000,2081,718844
2025-09-01,desktop,3365,1000000,186147,718844
2025-09-01,desktop,4696,1000000,214,718844
2025-09-01,desktop,4332,1000000,2,718844
2025-09-01,desktop,4584,1000000,1,718844
2025-09-01,desktop,5028,5000000,2,3620138
2025-09-01,desktop,4188,5000000,1057,3620138
2025-09-01,desktop,4265,5000000,72414,3620138
2025-09-01,desktop,4364,5000000,290,3620138
2025-09-01,desktop,4263,5000000,379899,3620138
2025-09-01,desktop,3311,5000000,195,3620138
2025-09-01,desktop,4187,5000000,973437,3620138
2025-09-01,desktop,4956,5000000,19,3620138
2025-09-01,desktop,4701,5000000,363,3620138
2025-09-01,desktop,4396,5000000,2774,3620138
2025-09-01,desktop,3273,5000000,32072,3620138
2025-09-01,desktop,4497,5000000,174824,3620138
2025-09-01,desktop,4460,5000000,853562,3620138
2025-09-01,desktop,4579,5000000,1,3620138
2025-09-01,desktop,4755,5000000,11,3620138
2025-09-01,desktop,4705,5000000,353,3620138
2025-09-01,desktop,3278,5000000,2371,3620138
2025-09-01,desktop,4269,5000000,533,3620138
2025-09-01,desktop,4264,5000000,124015,3620138
2025-09-01,desktop,4270,5000000,123919,3620138
2025-09-01,desktop,4151,5000000,1163,3620138
2025-09-01,desktop,4700,5000000,5,3620138
2025-09-01,desktop,4520,5000000,2425524,3620138
2025-09-01,desktop,4584,5000000,1,3620138
2025-09-01,desktop,5102,5000000,1103251,3620138
2025-09-01,desktop,5581,5000000,18495,3620138
2025-09-01,desktop,4048,5000000,444,3620138
2025-09-01,desktop,4699,5000000,358,3620138
2025-09-01,desktop,4791,5000000,1,3620138
2025-09-01,desktop,3976,5000000,353,3620138
2025-09-01,desktop,3915,5000000,1890,3620138
2025-09-01,desktop,4195,5000000,1119691,3620138
2025-09-01,desktop,2792,5000000,29182,3620138
2025-09-01,desktop,4332,5000000,2,3620138
2025-09-01,desktop,3945,5000000,4835,3620138
2025-09-01,desktop,4591,5000000,287,3620138
2025-09-01,desktop,4206,5000000,2518,3620138
2025-09-01,desktop,4697,5000000,360,3620138
2025-09-01,desktop,3189,5000000,3669,3620138
2025-09-01,desktop,4194,5000000,782726,3620138
2025-09-01,desktop,4046,5000000,639,3620138
2025-09-01,desktop,2790,5000000,6111,3620138
2025-09-01,desktop,4196,5000000,1407429,3620138
2025-09-01,desktop,4790,5000000,3,3620138
2025-09-01,desktop,4580,5000000,13374,3620138
2025-09-01,desktop,4166,5000000,13403,3620138
2025-09-01,desktop,4696,5000000,379,3620138
2025-09-01,desktop,4047,5000000,660,3620138
2025-09-01,desktop,3365,5000000,811547,3620138
2025-09-01,desktop,4836,5000000,4762,3620138
2025-09-01,desktop,4477,5000000,2141,3620138
2025-09-01,desktop,2791,5000000,4319,3620138
2025-09-01,desktop,4224,5000000,2,3620138
2025-09-01,desktop,4182,5000000,229966,3620138
2025-09-01,desktop,3116,5000000,7273,3620138
2025-09-01,desktop,4635,5000000,257,3620138
2025-09-01,desktop,4301,5000000,1183,3620138
2025-09-01,desktop,3890,5000000,2141,3620138
2025-09-01,desktop,4957,5000000,2,3620138
2025-09-01,desktop,4079,5000000,6547,3620138
2025-09-01,desktop,2789,5000000,3546,3620138
2025-09-01,desktop,3310,5000000,148340,3620138
2025-09-01,desktop,4049,5000000,824,3620138
2025-09-01,desktop,4698,10000000,2,6725744
2025-09-01,desktop,3311,10000000,234,6725744
2025-09-01,desktop,4591,10000000,340,6725744
2025-09-01,desktop,4224,10000000,3,6725744
2025-09-01,desktop,3116,10000000,12403,6725744
2025-09-01,desktop,2792,10000000,96769,6725744
2025-09-01,desktop,4166,10000000,17756,6725744
2025-09-01,desktop,4699,10000000,421,6725744
2025-09-01,desktop,4460,10000000,1367058,6725744
2025-09-01,desktop,4497,10000000,293558,6725744
2025-09-01,desktop,3189,10000000,4756,6725744
2025-09-01,desktop,4957,10000000,2,6725744
2025-09-01,desktop,4188,10000000,1194,6725744
2025-09-01,desktop,4332,10000000,2,6725744
2025-09-01,desktop,4701,10000000,429,6725744
2025-09-01,desktop,3945,10000000,6458,6725744
2025-09-01,desktop,4477,10000000,3667,6725744
2025-09-01,desktop,4755,10000000,18,6725744
2025-09-01,desktop,4196,10000000,2512087,6725744
2025-09-01,desktop,3890,10000000,3667,6725744
2025-09-01,desktop,2789,10000000,4887,6725744
2025-09-01,desktop,4079,10000000,8661,6725744
2025-09-01,desktop,4790,10000000,6,6725744
2025-09-01,desktop,3310,10000000,313274,6725744
2025-09-01,desktop,4579,10000000,2,6725744
2025-09-01,desktop,4956,10000000,20,6725744
2025-09-01,desktop,4151,10000000,1462,6725744
2025-09-01,desktop,4264,10000000,188531,6725744
2025-09-01,desktop,4046,10000000,829,6725744
2025-09-01,desktop,3365,10000000,1304884,6725744
2025-09-01,desktop,4265,10000000,100214,6725744
2025-09-01,desktop,4182,10000000,343043,6725744
2025-09-01,desktop,4263,10000000,633307,6725744
2025-09-01,desktop,4836,10000000,5611,6725744
2025-09-01,desktop,5581,10000000,29652,6725744
2025-09-01,desktop,4584,10000000,1,6725744
2025-09-01,desktop,3273,10000000,101588,6725744
2025-09-01,desktop,5028,10000000,2,6725744
2025-09-01,desktop,4791,10000000,4,6725744
2025-09-01,desktop,4269,10000000,686,6725744
2025-09-01,desktop,4697,10000000,423,6725744
2025-09-01,desktop,4700,10000000,8,6725744
2025-09-01,desktop,4195,10000000,1892309,6725744
2025-09-01,desktop,3915,10000000,3620,6725744
2025-09-01,desktop,4696,10000000,445,6725744
2025-09-01,desktop,4047,10000000,1028,6725744
2025-09-01,desktop,4396,10000000,4699,6725744
2025-09-01,desktop,4206,10000000,5238,6725744
2025-09-01,desktop,4187,10000000,1557379,6725744
2025-09-01,desktop,5102,10000000,1779736,6725744
2025-09-01,desktop,2791,10000000,5916,6725744
2025-09-01,desktop,4635,10000000,278,6725744
2025-09-01,desktop,4520,10000000,4340458,6725744
2025-09-01,desktop,4364,10000000,342,6725744
2025-09-01,desktop,2790,10000000,8156,6725744
2025-09-01,desktop,4301,10000000,1578,6725744
2025-09-01,desktop,4270,10000000,188416,6725744
2025-09-01,desktop,3976,10000000,420,6725744
2025-09-01,desktop,4049,10000000,1152,6725744
2025-09-01,desktop,4705,10000000,416,6725744
2025-09-01,desktop,4194,10000000,1421300,6725744
2025-09-01,desktop,3278,10000000,3950,6725744
2025-09-01,desktop,4580,10000000,17718,6725744
2025-09-01,desktop,4048,10000000,677,6725744
2025-09-01,desktop,4635,50000000,297,11989380
2025-09-01,desktop,4049,50000000,1774,11989380
2025-09-01,desktop,3945,50000000,8979,11989380
2025-09-01,desktop,2790,50000000,11464,11989380
2025-09-01,desktop,4477,50000000,6148,11989380
2025-09-01,desktop,4698,50000000,2,11989380
2025-09-01,desktop,4195,50000000,2989182,11989380
2025-09-01,desktop,4264,50000000,291197,11989380
2025-09-01,desktop,4396,50000000,10381,11989380
2025-09-01,desktop,4182,50000000,564593,11989380
2025-09-01,desktop,4196,50000000,4192857,11989380
2025-09-01,desktop,5102,50000000,2763101,11989380
2025-09-01,desktop,3976,50000000,539,11989380
2025-09-01,desktop,4206,50000000,10604,11989380
2025-09-01,desktop,3278,50000000,6510,11989380
2025-09-01,desktop,4460,50000000,2038777,11989380
2025-09-01,desktop,4701,50000000,507,11989380
2025-09-01,desktop,3310,50000000,569762,11989380
2025-09-01,desktop,3915,50000000,10077,11989380
2025-09-01,desktop,4696,50000000,532,11989380
2025-09-01,desktop,4705,50000000,490,11989380
2025-09-01,desktop,3116,50000000,20014,11989380
2025-09-01,desktop,4591,50000000,435,11989380
2025-09-01,desktop,4224,50000000,5,11989380
2025-09-01,desktop,4269,50000000,777,11989380
2025-09-01,desktop,4497,50000000,522880,11989380
2025-09-01,desktop,4791,50000000,5,11989380
2025-09-01,desktop,2789,50000000,7371,11989380
2025-09-01,desktop,4520,50000000,7317925,11989380
2025-09-01,desktop,4699,50000000,496,11989380
2025-09-01,desktop,3273,50000000,248835,11989380
2025-09-01,desktop,2791,50000000,8832,11989380
