api	date	client	is_root_page	page	rank	rank_grouping	total_pages	percentage
Shared Storage	2024-06-01	mobile	False	2151	10000	10000	6961	30.900732653354403
Shared Storage	2024-06-01	mobile	True	2213	10000	10000	7828	28.270311701584056
Shared Storage	2024-07-01	desktop	False	2083	10000	10000	5887	35.38304739255988
Shared Storage	2024-07-01	desktop	True	2081	10000	10000	6557	31.737074881805704
Shared Storage	2024-07-01	mobile	False	2250	10000	10000	7043	31.94661365895215
Shared Storage	2024-07-01	mobile	True	2346	10000	10000	7911	29.654910883579827
Shared Storage	2024-08-01	desktop	False	2089	10000	10000	5842	35.758301951386514
Shared Storage	2024-08-01	desktop	True	2079	10000	10000	6512	31.925675675675674
Shared Storage	2024-08-01	mobile	False	2251	10000	10000	7003	32.143367128373555
Shared Storage	2024-08-01	mobile	True	2369	10000	10000	7910	29.94943109987358
Shared Storage	2024-09-01	desktop	False	2068	10000	10000	5647	36.62121480432088
Shared Storage	2024-09-01	desktop	True	2106	10000	10000	6375	33.035294117647055
Shared Storage	2024-09-01	mobile	False	2280	10000	10000	6800	33.52941176470588
Shared Storage	2024-09-01	mobile	True	2353	10000	10000	7744	30.38481404958678
Shared Storage	2024-10-01	desktop	False	1971	10000	10000	5742	34.326018808777434
Shared Storage	2024-10-01	desktop	True	2047	10000	10000	6421	31.879769506307426
Shared Storage	2024-10-01	mobile	False	2158	10000	10000	6886	31.338948591344757
Shared Storage	2024-10-01	mobile	True	2261	10000	10000	7732	29.242110708742885
Shared Storage	2024-11-01	desktop	False	2011	10000	10000	5848	34.38782489740082
Shared Storage	2024-11-01	desktop	True	2068	10000	10000	6531	31.664369928035523
Shared Storage	2024-11-01	mobile	False	2172	10000	10000	6996	31.04631217838765
Shared Storage	2024-11-01	mobile	True	2289	10000	10000	7815	29.28982725527831
Shared Storage	2024-12-01	desktop	False	1992	10000	10000	5893	33.80281690140845
Shared Storage	2024-12-01	desktop	True	2083	10000	10000	6569	31.709544831785657
Shared Storage	2024-12-01	mobile	False	2149	10000	10000	7007	30.66933066933067
Shared Storage	2024-12-01	mobile	True	2288	10000	10000	7862	29.10200966675146
Shared Storage	2025-01-01	desktop	False	2061	10000	10000	5753	35.824787067616896
Shared Storage	2025-01-01	desktop	True	2150	10000	10000	6430	33.43701399688958
Shared Storage	2025-01-01	mobile	False	2282	10000	10000	6873	33.202386148697805
Shared Storage	2025-01-01	mobile	True	2420	10000	10000	7760	31.185567010309278
Shared Storage	2025-02-01	desktop	False	2085	10000	10000	5868	35.53169734151329
Shared Storage	2025-02-01	desktop	True	2163	10000	10000	6567	32.93741434444952
Shared Storage	2025-02-01	mobile	False	2268	10000	10000	6924	32.755632582322356
Shared Storage	2025-02-01	mobile	True	2425	10000	10000	7826	30.986455405060052
Shared Storage	2025-03-01	desktop	False	2074	10000	10000	5841	35.507618558466014
Shared Storage	2025-03-01	desktop	True	2173	10000	10000	6521	33.32310995246128
Shared Storage	2025-03-01	mobile	False	2271	10000	10000	6869	33.06158101615956
Shared Storage	2025-03-01	mobile	True	2413	10000	10000	7783	31.00346909931903
Shared Storage	2025-04-01	desktop	False	2152	10000	10000	5854	36.76118893064571
Shared Storage	2025-04-01	desktop	True	2251	10000	10000	6576	34.23053527980535
Shared Storage	2025-04-01	mobile	False	2294	10000	10000	6841	33.5331091945622
Shared Storage	2025-04-01	mobile	True	2390	10000	10000	7765	30.779137153895686
Shared Storage	2025-05-01	desktop	False	2113	10000	10000	5696	37.09620786516854
Shared Storage	2025-05-01	desktop	True	2218	10000	10000	6415	34.57521434138737
Shared Storage	2025-05-01	mobile	False	2331	10000	10000	6769	34.4364012409514
Shared Storage	2025-05-01	mobile	True	2395	10000	10000	7720	31.023316062176164
Shared Storage	2025-06-01	desktop	False	2514	10000	10000	5725	43.91266375545852
Shared Storage	2025-06-01	desktop	True	2663	10000	10000	6372	41.79221594475832
Shared Storage	2025-06-01	mobile	False	2701	10000	10000	6733	40.11584731917422
Shared Storage	2025-06-01	mobile	True	2935	10000	10000	7638	38.426289604608534
Shared Storage	2025-07-01	desktop	False	2444	10000	10000	5789	42.217999654517186
Shared Storage	2025-07-01	desktop	True	2664	10000	10000	6462	41.22562674094708
Shared Storage	2025-07-01	mobile	False	2576	10000	10000	6831	37.71043771043771
Shared Storage	2025-07-01	mobile	True	2759	10000	10000	7785	35.43994861913937
Shared Storage	2025-08-01	desktop	False	2474	10000	10000	5807	42.60375408989151
Shared Storage	2025-08-01	desktop	True	2632	10000	10000	6438	40.88226157191674
Shared Storage	2025-08-01	mobile	False	2563	10000	10000	6741	38.021065123868865
Shared Storage	2025-08-01	mobile	True	2722	10000	10000	7717	35.272774394194634
Shared Storage	2025-09-01	desktop	False	2431	10000	10000	5798	41.92825112107623
Shared Storage	2025-09-01	desktop	True	2616	10000	10000	6467	40.451523117365085
Shared Storage	2025-09-01	mobile	False	2528	10000	10000	6767	37.357765627309
Shared Storage	2025-09-01	mobile	True	2668	10000	10000	7749	34.430249064395404
Shared Storage	2025-10-01	desktop	False	2359	10000	10000	5726	41.19804400977995
Shared Storage	2025-10-01	desktop	True	2498	10000	10000	6336	39.42550505050505
Shared Storage	2025-10-01	mobile	False	2479	10000	10000	6629	37.39628903303666
Shared Storage	2025-10-01	mobile	True	2596	10000	10000	7542	34.42057809599576
Shared Storage	2025-11-01	desktop	False	2321	10000	10000	5810	39.94836488812392
Shared Storage	2025-11-01	desktop	True	2500	10000	10000	6493	38.50300323425227
Shared Storage	2025-11-01	mobile	False	2442	10000	10000	6713	36.377178608669745
Shared Storage	2025-11-01	mobile	True	2582	10000	10000	7687	33.58917653180695
Shared Storage	2025-12-01	desktop	False	2368	10000	10000	5899	40.14239701644347
Shared Storage	2025-12-01	desktop	True	2541	10000	10000	6557	38.75247826750038
Shared Storage	2025-12-01	mobile	False	2427	10000	10000	6777	35.81230633023462
Shared Storage	2025-12-01	mobile	True	2581	10000	10000	7725	33.41100323624595
Shared Storage	2026-01-01	desktop	False	2208	10000	10000	5776	38.227146814404435
Shared Storage	2026-01-01	desktop	True	2329	10000	10000	6426	36.24338624338625
Shared Storage	2026-01-01	mobile	False	2491	10000	10000	6735	36.98589458054936
Shared Storage	2026-01-01	mobile	True	2618	10000	10000	7657	34.19093639806713
Shared Storage	2026-02-01	desktop	False	2264	10000	10000	5822	38.88698041909996
Shared Storage	2026-02-01	desktop	True	2377	10000	10000	6518	36.46824179196073
Shared Storage	2026-02-01	mobile	False	2539	10000	10000	6719	37.788361363298115
Shared Storage	2026-02-01	mobile	True	2662	10000	10000	7705	34.5489941596366
Shared Storage	2026-03-01	desktop	False	2183	10000	10000	5687	38.38579215755231
Shared Storage	2026-03-01	desktop	True	2323	10000	10000	6424	36.1612702366127
Shared Storage	2026-03-01	mobile	False	2399	10000	10000	6582	36.447888179884536
Shared Storage	2026-03-01	mobile	True	2588	10000	10000	7618	33.97217117353636
Shared Storage	2026-04-01	desktop	False	1739	10000	10000	5646	30.800566772936595
Shared Storage	2026-04-01	desktop	True	1756	10000	10000	6442	27.25861533685191
Shared Storage	2026-04-01	mobile	False	1898	10000	10000	6581	28.840601732259536
Shared Storage	2026-04-01	mobile	True	1965	10000	10000	7600	25.855263157894736
Storage Access	2023-11-01	desktop	False	106	10000	10000	6313	1.679074924758435
Storage Access	2023-11-01	desktop	True	96	10000	10000	7298	1.3154288846259248
Storage Access	2023-11-01	mobile	False	110	10000	10000	7428	1.4808831448572968
Storage Access	2023-11-01	mobile	True	84	10000	10000	8903	0.9435021902729417
Storage Access	2023-12-01	desktop	False	114	10000	10000	6037	1.8883551432830876
Storage Access	2023-12-01	desktop	True	88	10000	10000	6653	1.3227115586953255
Storage Access	2023-12-01	mobile	False	95	10000	10000	7117	1.3348320921736687
Storage Access	2023-12-01	mobile	True	81	10000	10000	7943	1.0197658315497924
Storage Access	2024-01-01	desktop	False	121	10000	10000	5916	2.0453008789722786
Storage Access	2024-01-01	desktop	True	101	10000	10000	6499	1.5540852438836743
Storage Access	2024-01-01	mobile	False	131	10000	10000	7078	1.8508053122350945
Storage Access	2024-01-01	mobile	True	93	10000	10000	7907	1.1761730112558493
Storage Access	2024-02-01	desktop	False	184	10000	10000	5922	3.1070584262073626
Storage Access	2024-02-01	desktop	True	371	10000	10000	6539	5.6736504052607435
Storage Access	2024-02-01	mobile	False	157	10000	10000	6957	2.2567198505102777
Storage Access	2024-02-01	mobile	True	377	10000	10000	7813	4.825291181364393
Storage Access	2024-03-01	desktop	False	110	10000	10000	5931	1.8546619457089866
Storage Access	2024-03-01	desktop	True	99	10000	10000	6602	1.4995455922447742
Storage Access	2024-03-01	mobile	False	101	10000	10000	6979	1.447198739074366
Storage Access	2024-03-01	mobile	True	74	10000	10000	7864	0.9409969481180062
Storage Access	2024-04-01	desktop	False	104	10000	10000	5939	1.7511365549755848
Storage Access	2024-04-01	desktop	True	99	10000	10000	6541	1.5135300412780919
Storage Access	2024-04-01	mobile	False	94	10000	10000	7009	1.3411328292195748
Storage Access	2024-04-01	mobile	True	77	10000	10000	7863	0.9792699987282207
Storage Access	2024-05-01	desktop	False	106	10000	10000	5697	1.8606284009127612
Storage Access	2024-05-01	desktop	True	99	10000	10000	6326	1.5649699652228894
Storage Access	2024-05-01	mobile	False	103	10000	10000	6851	1.5034301561815793
Storage Access	2024-05-01	mobile	True	75	10000	10000	7718	0.9717543405027208
Storage Access	2024-06-01	desktop	False	101	10000	10000	5852	1.7259056732740943
Storage Access	2024-06-01	desktop	True	97	10000	10000	6497	1.4929967677389566
Storage Access	2024-06-01	mobile	False	104	10000	10000	6961	1.4940382129004453
Storage Access	2024-06-01	mobile	True	74	10000	10000	7828	0.9453244762391415
Storage Access	2024-07-01	desktop	False	102	10000	10000	5887	1.7326312213351451
Storage Access	2024-07-01	desktop	True	96	10000	10000	6557	1.4640841848406283
Storage Access	2024-07-01	mobile	False	101	10000	10000	7043	1.4340479909129633
Storage Access	2024-07-01	mobile	True	77	10000	10000	7911	0.9733282770825432
Storage Access	2024-08-01	desktop	False	104	10000	10000	5842	1.780212256076686
Storage Access	2024-08-01	desktop	True	102	10000	10000	6512	1.5663390663390664
Storage Access	2024-08-01	mobile	False	105	10000	10000	7003	1.4993574182493217
Storage Access	2024-08-01	mobile	True	75	10000	10000	7910	0.9481668773704173
Storage Access	2024-09-01	desktop	False	100	10000	10000	5647	1.7708517797060386
Storage Access	2024-09-01	desktop	True	99	10000	10000	6375	1.5529411764705883
Storage Access	2024-09-01	mobile	False	100	10000	10000	6800	1.4705882352941175
Storage Access	2024-09-01	mobile	True	76	10000	10000	7744	0.981404958677686
Storage Access	2024-10-01	desktop	False	107	10000	10000	5742	1.8634622082897945
Storage Access	2024-10-01	desktop	True	100	10000	10000	6421	1.557389814670612
Storage Access	2024-10-01	mobile	False	114	10000	10000	6886	1.6555329654371187
Storage Access	2024-10-01	mobile	True	80	10000	10000	7732	1.0346611484738748
Storage Access	2024-11-01	desktop	False	106	10000	10000	5848	1.8125854993160055
Storage Access	2024-11-01	desktop	True	108	10000	10000	6531	1.6536518144235186
Storage Access	2024-11-01	mobile	False	114	10000	10000	6996	1.6295025728987993
Storage Access	2024-11-01	mobile	True	88	10000	10000	7815	1.1260396673064619
Storage Access	2024-12-01	desktop	False	102	10000	10000	5893	1.7308671304938061
Storage Access	2024-12-01	desktop	True	104	10000	10000	6569	1.5831937890089816
Storage Access	2024-12-01	mobile	False	111	10000	10000	7007	1.5841301555587268
Storage Access	2024-12-01	mobile	True	96	10000	10000	7862	1.2210633426609006
Storage Access	2025-01-01	desktop	False	108	10000	10000	5753	1.877281418390405
Storage Access	2025-01-01	desktop	True	106	10000	10000	6430	1.6485225505443235
Storage Access	2025-01-01	mobile	False	121	10000	10000	6873	1.760512148988797
Storage Access	2025-01-01	mobile	True	96	10000	10000	7760	1.2371134020618557
Storage Access	2025-02-01	desktop	False	128	10000	10000	5868	2.1813224267212
Storage Access	2025-02-01	desktop	True	119	10000	10000	6567	1.812090756814375
Storage Access	2025-02-01	mobile	False	127	10000	10000	6924	1.8341998844598497
Storage Access	2025-02-01	mobile	True	108	10000	10000	7826	1.3800153335037055
Storage Access	2025-03-01	desktop	False	127	10000	10000	5841	2.1742852251326825
Storage Access	2025-03-01	desktop	True	128	10000	10000	6521	1.9628891274344424
Storage Access	2025-03-01	mobile	False	155	10000	10000	6869	2.256514776532246
Storage Access	2025-03-01	mobile	True	121	10000	10000	7783	1.5546704355646923
Storage Access	2025-04-01	desktop	False	141	10000	10000	5854	2.4086094977792962
Storage Access	2025-04-01	desktop	True	128	10000	10000	6576	1.9464720194647203
Storage Access	2025-04-01	mobile	False	151	10000	10000	6841	2.2072796374799006
Storage Access	2025-04-01	mobile	True	129	10000	10000	7765	1.6613007083065037
Storage Access	2025-05-01	desktop	False	131	10000	10000	5696	2.299859550561798
Storage Access	2025-05-01	desktop	True	127	10000	10000	6415	1.9797349961028838
Storage Access	2025-05-01	mobile	False	145	10000	10000	6769	2.1421184813118628
Storage Access	2025-05-01	mobile	True	127	10000	10000	7720	1.645077720207254
Storage Access	2025-06-01	desktop	False	133	10000	10000	5725	2.3231441048034935
Storage Access	2025-06-01	desktop	True	132	10000	10000	6372	2.0715630885122414
Storage Access	2025-06-01	mobile	False	160	10000	10000	6733	2.3763552651121342
Storage Access	2025-06-01	mobile	True	135	10000	10000	7638	1.7674783974862531
Storage Access	2025-07-01	desktop	False	127	10000	10000	5789	2.1938158576610816
Storage Access	2025-07-01	desktop	True	138	10000	10000	6462	2.1355617455896008
Storage Access	2025-07-01	mobile	False	144	10000	10000	6831	2.1080368906455864
Storage Access	2025-07-01	mobile	True	121	10000	10000	7785	1.5542710340398203
Storage Access	2025-08-01	desktop	False	149	10000	10000	5807	2.5658687790597554
Storage Access	2025-08-01	desktop	True	146	10000	10000	6438	2.267785026405716
Storage Access	2025-08-01	mobile	False	162	10000	10000	6741	2.403204272363151
Storage Access	2025-08-01	mobile	True	145	10000	10000	7717	1.878968511079435
Storage Access	2025-09-01	desktop	False	142	10000	10000	5798	2.4491203863401174
Storage Access	2025-09-01	desktop	True	149	10000	10000	6467	2.3040049481985467
Storage Access	2025-09-01	mobile	False	151	10000	10000	6767	2.231417171567903
Storage Access	2025-09-01	mobile	True	139	10000	10000	7749	1.7937798425603304
Storage Access	2025-10-01	desktop	False	183	10000	10000	5726	3.195948305972756
Storage Access	2025-10-01	desktop	True	172	10000	10000	6336	2.714646464646465
Storage Access	2025-10-01	mobile	False	174	10000	10000	6629	2.6248302911449692
Storage Access	2025-10-01	mobile	True	154	10000	10000	7542	2.0418987006099174
Storage Access	2025-11-01	desktop	False	197	10000	10000	5810	3.390705679862306
Storage Access	2025-11-01	desktop	True	192	10000	10000	6493	2.957030648390574
Storage Access	2025-11-01	mobile	False	173	10000	10000	6713	2.577089229852525
Storage Access	2025-11-01	mobile	True	169	10000	10000	7687	2.1985169767139325
Storage Access	2025-12-01	desktop	False	190	10000	10000	5899	3.2208848957450416
Storage Access	2025-12-01	desktop	True	190	10000	10000	6557	2.8976666158304103
Storage Access	2025-12-01	mobile	False	170	10000	10000	6777	2.508484580197728
Storage Access	2025-12-01	mobile	True	168	10000	10000	7725	2.174757281553398
Storage Access	2026-01-01	desktop	False	201	10000	10000	5776	3.4799168975069255
Storage Access	2026-01-01	desktop	True	195	10000	10000	6426	3.034547152194211
Storage Access	2026-01-01	mobile	False	181	10000	10000	6735	2.6874536005939125
Storage Access	2026-01-01	mobile	True	176	10000	10000	7657	2.2985503460885464
Storage Access	2026-02-01	desktop	False	211	10000	10000	5822	3.624184129165235
Storage Access	2026-02-01	desktop	True	197	10000	10000	6518	3.0223995090518563
Storage Access	2026-02-01	mobile	False	213	10000	10000	6719	3.1701146003869627
Storage Access	2026-02-01	mobile	True	187	10000	10000	7705	2.426995457495133
Storage Access	2026-03-01	desktop	False	206	10000	10000	5687	3.6222964656233514
Storage Access	2026-03-01	desktop	True	213	10000	10000	6424	3.3156911581569117
Storage Access	2026-03-01	mobile	False	223	10000	10000	6582	3.3880279550288668
Storage Access	2026-03-01	mobile	True	206	10000	10000	7618	2.704121816749803
Storage Access	2026-04-01	desktop	False	173	10000	10000	5646	3.0641161884520014
Storage Access	2026-04-01	desktop	True	187	10000	10000	6442	2.9028252095622475
Storage Access	2026-04-01	mobile	False	182	10000	10000	6581	2.7655371524084487
Storage Access	2026-04-01	mobile	True	171	10000	10000	7600	2.25
Topics	2024-06-01	desktop	False	2610	10000	10000	5852	44.60013670539986
Topics	2024-06-01	desktop	True	2619	10000	10000	6497	40.31091272895183
Topics	2024-06-01	mobile	False	2853	10000	10000	6961	40.98549059043241
Topics	2024-06-01	mobile	True	2963	10000	10000	7828	37.8513030148186
Topics	2024-07-01	desktop	False	2612	10000	10000	5887	44.36894853066078
Topics	2024-07-01	desktop	True	2638	10000	10000	6557	40.23181332926643
Topics	2024-07-01	mobile	False	2820	10000	10000	7043	40.03975578588669
Topics	2024-07-01	mobile	True	2993	10000	10000	7911	37.833396536468214
Topics	2024-08-01	desktop	False	2553	10000	10000	5842	43.7007874015748
Topics	2024-08-01	desktop	True	2579	10000	10000	6512	39.603808353808354
Topics	2024-08-01	mobile	False	2828	10000	10000	7003	40.38269313151506
Topics	2024-08-01	mobile	True	2966	10000	10000	7910	37.4968394437421
Topics	2024-09-01	desktop	False	2466	10000	10000	5647	43.66920488755091
Topics	2024-09-01	desktop	True	2522	10000	10000	6375	39.56078431372549
Topics	2024-09-01	mobile	False	2749	10000	10000	6800	40.42647058823529
Topics	2024-09-01	mobile	True	2853	10000	10000	7744	36.84142561983471
Topics	2024-10-01	desktop	False	2502	10000	10000	5742	43.573667711598745
Topics	2024-10-01	desktop	True	2530	10000	10000	6421	39.401962311166486
Topics	2024-10-01	mobile	False	2739	10000	10000	6886	39.77635782747604
Topics	2024-10-01	mobile	True	2842	10000	10000	7732	36.7563372995344
Topics	2024-11-01	desktop	False	2567	10000	10000	5848	43.895348837209305
Topics	2024-11-01	desktop	True	2588	10000	10000	6531	39.626397182667276
Topics	2024-11-01	mobile	False	2831	10000	10000	6996	40.46598056032018
Topics	2024-11-01	mobile	True	2885	10000	10000	7815	36.916186820217526
Topics	2024-12-01	desktop	False	2588	10000	10000	5893	43.91651111488206
Topics	2024-12-01	desktop	True	2610	10000	10000	6569	39.73207489724464
Topics	2024-12-01	mobile	False	2855	10000	10000	7007	40.74496931639789
Topics	2024-12-01	mobile	True	2972	10000	10000	7862	37.80208598321038
Topics	2025-01-01	desktop	False	2554	10000	10000	5753	44.39422909786199
Topics	2025-01-01	desktop	True	2575	10000	10000	6430	40.04665629860031
Topics	2025-01-01	mobile	False	2840	10000	10000	6873	41.321111596100685
Topics	2025-01-01	mobile	True	2934	10000	10000	7760	37.80927835051546
Topics	2025-02-01	desktop	False	2573	10000	10000	5868	43.847989093387866
Topics	2025-02-01	desktop	True	2597	10000	10000	6567	39.54621592812548
Topics	2025-02-01	mobile	False	2802	10000	10000	6924	40.46793760831889
Topics	2025-02-01	mobile	True	2937	10000	10000	7826	37.528750319447994
Topics	2025-03-01	desktop	False	2548	10000	10000	5841	43.62266735148091
Topics	2025-03-01	desktop	True	2584	10000	10000	6521	39.62582426008281
Topics	2025-03-01	mobile	False	2790	10000	10000	6869	40.61726597758044
Topics	2025-03-01	mobile	True	2921	10000	10000	7783	37.530515225491456
Topics	2025-04-01	desktop	False	2516	10000	10000	5854	42.979159549026306
Topics	2025-04-01	desktop	True	2583	10000	10000	6576	39.27919708029197
Topics	2025-04-01	mobile	False	2772	10000	10000	6841	40.52039175559129
Topics	2025-04-01	mobile	True	2878	10000	10000	7765	37.06374758531874
Topics	2025-05-01	desktop	False	2848	10000	10000	5696	50.0
Topics	2025-05-01	desktop	True	2938	10000	10000	6415	45.79890880748246
Topics	2025-05-01	mobile	False	3218	10000	10000	6769	47.540257054217754
Topics	2025-05-01	mobile	True	3319	10000	10000	7720	42.99222797927461
Topics	2025-06-01	desktop	False	2864	10000	10000	5725	50.02620087336245
Topics	2025-06-01	desktop	True	2946	10000	10000	6372	46.23352165725047
Topics	2025-06-01	mobile	False	3225	10000	10000	6733	47.89841081241646
Topics	2025-06-01	mobile	True	3373	10000	10000	7638	44.16077507200838
Topics	2025-07-01	desktop	False	2866	10000	10000	5789	49.50768699257212
Topics	2025-07-01	desktop	True	2987	10000	10000	6462	46.22407923243578
Topics	2025-07-01	mobile	False	3221	10000	10000	6831	47.152686283121064
Topics	2025-07-01	mobile	True	3415	10000	10000	7785	43.86640976236352
Topics	2025-08-01	desktop	False	2821	10000	10000	5807	48.5793008438092
Topics	2025-08-01	desktop	True	2936	10000	10000	6438	45.60422491456974
Topics	2025-08-01	mobile	False	3105	10000	10000	6741	46.061415220293725
Topics	2025-08-01	mobile	True	3286	10000	10000	7717	42.5813139821174
Topics	2025-09-01	desktop	False	2798	10000	10000	5798	48.25802000689893
Topics	2025-09-01	desktop	True	2922	10000	10000	6467	45.18323797742384
Topics	2025-09-01	mobile	False	3115	10000	10000	6767	46.03221516181469
Topics	2025-09-01	mobile	True	3303	10000	10000	7749	42.62485481997677
Topics	2025-10-01	desktop	False	2756	10000	10000	5726	48.13133077191757
Topics	2025-10-01	desktop	True	2848	10000	10000	6336	44.94949494949495
Topics	2025-10-01	mobile	False	3040	10000	10000	6629	45.859103937245436
Topics	2025-10-01	mobile	True	3192	10000	10000	7542	42.32299124900557
Topics	2025-11-01	desktop	False	2496	10000	10000	5810	42.96041308089501
Topics	2025-11-01	desktop	True	2777	10000	10000	6493	42.769135992607424
Topics	2025-11-01	mobile	False	2753	10000	10000	6713	41.0099806345896
Topics	2025-11-01	mobile	True	3029	10000	10000	7687	39.40418889033433
Topics	2025-12-01	desktop	False	1555	10000	10000	5899	26.360400067808104
Topics	2025-12-01	desktop	True	2008	10000	10000	6557	30.62376086624981
Topics	2025-12-01	mobile	False	1670	10000	10000	6777	24.64217205253062
Topics	2025-12-01	mobile	True	2090	10000	10000	7725	27.055016181229774
Topics	2026-01-01	desktop	False	1569	10000	10000	5776	27.164127423822716
Topics	2026-01-01	desktop	True	1513	10000	10000	6426	23.544973544973544
Topics	2026-01-01	mobile	False	1668	10000	10000	6735	24.766146993318486
Topics	2026-01-01	mobile	True	1610	10000	10000	7657	21.02651168865091
Topics	2026-02-01	desktop	False	1482	10000	10000	5822	25.455170044658193
Topics	2026-02-01	desktop	True	1444	10000	10000	6518	22.154034980055233
Topics	2026-02-01	mobile	False	1575	10000	10000	6719	23.440988242297962
Topics	2026-02-01	mobile	True	1539	10000	10000	7705	19.974042829331605
Topics	2026-03-01	desktop	False	1400	10000	10000	5687	24.617548795498507
Topics	2026-03-01	desktop	True	1347	10000	10000	6424	20.968244084682443
Topics	2026-03-01	mobile	False	1482	10000	10000	6582	22.51595259799453
Topics	2026-03-01	mobile	True	1456	10000	10000	7618	19.112627986348123
Topics	2026-04-01	desktop	False	1230	10000	10000	5646	21.785334750265676
Topics	2026-04-01	desktop	True	1168	10000	10000	6442	18.131015212666874
Topics	2026-04-01	mobile	False	1314	10000	10000	6581	19.966570430025833
Topics	2026-04-01	mobile	True	1252	10000	10000	7600	16.473684210526315
UA Client Hints	2021-08-01	desktop	True	2	10000	10000	8290	0.024125452352231604
UA Client Hints	2021-08-01	mobile	True	2	10000	10000	9015	0.02218524681087077
UA Client Hints	2021-09-01	desktop	True	6	10000	10000	7915	0.07580543272267846
UA Client Hints	2021-09-01	mobile	True	6	10000	10000	8851	0.06778895040108462
UA Client Hints	2021-10-01	desktop	True	17	10000	10000	8089	0.21016194832488566
UA Client Hints	2021-10-01	mobile	True	16	10000	10000	8319	0.19233080899146532
UA Client Hints	2021-11-01	desktop	True	21	10000	10000	8035	0.2613565650280025
UA Client Hints	2021-11-01	mobile	True	19	10000	10000	8553	0.2221442768619198
UA Client Hints	2021-12-01	desktop	True	18	10000	10000	7922	0.22721534965917697
UA Client Hints	2021-12-01	mobile	True	19	10000	10000	9208	0.20634231103388356
UA Client Hints	2022-01-01	desktop	True	30	10000	10000	7857	0.3818251240931653
UA Client Hints	2022-01-01	mobile	True	28	10000	10000	9226	0.30349013657056145
UA Client Hints	2022-02-01	desktop	True	89	10000	10000	7992	1.1136136136136137
UA Client Hints	2022-02-01	mobile	True	92	10000	10000	9385	0.9802876931273309
UA Client Hints	2022-03-01	desktop	True	92	10000	10000	8032	1.1454183266932272
UA Client Hints	2022-03-01	mobile	True	95	10000	10000	9440	1.0063559322033897
UA Client Hints	2022-04-01	desktop	True	134	10000	10000	8095	1.6553428042001235
UA Client Hints	2022-04-01	mobile	True	164	10000	10000	9256	1.7718236819360416
UA Client Hints	2022-05-01	desktop	False	122	10000	10000	9219	1.3233539429439203
UA Client Hints	2022-05-01	desktop	True	172	10000	10000	8196	2.09858467545144
UA Client Hints	2022-05-01	mobile	False	298	10000	10000	10484	2.8424265547500953
UA Client Hints	2022-05-01	mobile	True	200	10000	10000	9466	2.1128248468201987
UA Client Hints	2022-06-01	desktop	False	1549	10000	10000	7324	21.14964500273075
UA Client Hints	2022-06-01	desktop	True	1556	10000	10000	8148	19.09671084928817
UA Client Hints	2022-06-01	mobile	False	1597	10000	10000	8269	19.313097109686783
UA Client Hints	2022-06-01	mobile	True	1581	10000	10000	9422	16.779876883888768
UA Client Hints	2022-07-01	desktop	False	1334	10000	10000	6391	20.873102800813644
UA Client Hints	2022-07-01	desktop	True	1394	10000	10000	6992	19.937070938215104
UA Client Hints	2022-07-01	mobile	False	1381	10000	10000	7280	18.96978021978022
UA Client Hints	2022-07-01	mobile	True	1404	10000	10000	8192	17.138671875
UA Client Hints	2022-08-01	desktop	False	1449	10000	10000	6746	21.47939519715387
UA Client Hints	2022-08-01	desktop	True	1541	10000	10000	7646	20.154329060946903
UA Client Hints	2022-08-01	mobile	False	1521	10000	10000	7856	19.360997963340125
UA Client Hints	2022-08-01	mobile	True	1567	10000	10000	9225	16.986449864498645
UA Client Hints	2022-09-01	desktop	False	1474	10000	10000	6483	22.736387474934443
UA Client Hints	2022-09-01	desktop	True	1499	10000	10000	7304	20.52300109529025
UA Client Hints	2022-09-01	mobile	False	1575	10000	10000	7848	20.068807339449542
UA Client Hints	2022-09-01	mobile	True	1561	10000	10000	9201	16.96554722312792
UA Client Hints	2022-10-01	desktop	False	1382	10000	10000	6411	21.55669942286695
UA Client Hints	2022-10-01	desktop	True	1392	10000	10000	7244	19.21590281612369
UA Client Hints	2022-10-01	mobile	False	1473	10000	10000	7811	18.858020739982077
UA Client Hints	2022-10-01	mobile	True	1456	10000	10000	9155	15.903877662479518
UA Client Hints	2022-11-01	desktop	False	1460	10000	10000	6440	22.67080745341615
UA Client Hints	2022-11-01	desktop	True	1476	10000	10000	7457	19.79348263376693
UA Client Hints	2022-11-01	mobile	False	1494	10000	10000	7588	19.688982604111754
UA Client Hints	2022-11-01	mobile	True	1544	10000	10000	9019	17.11941456924271
UA Client Hints	2022-12-01	desktop	False	1472	10000	10000	6400	23.0
UA Client Hints	2022-12-01	desktop	True	1517	10000	10000	7414	20.461289452387373
UA Client Hints	2022-12-01	mobile	False	1512	10000	10000	7543	20.045074903884398
UA Client Hints	2022-12-01	mobile	True	1593	10000	10000	9006	17.688207861425717
UA Client Hints	2023-01-01	desktop	False	1592	10000	10000	6485	24.548959136468774
UA Client Hints	2023-01-01	desktop	True	1645	10000	10000	7481	21.989038898542976
UA Client Hints	2023-01-01	mobile	False	1650	10000	10000	7556	21.836950767601905
UA Client Hints	2023-01-01	mobile	True	1700	10000	10000	8983	18.924635422464657
UA Client Hints	2023-02-01	desktop	False	1622	10000	10000	6380	25.42319749216301
UA Client Hints	2023-02-01	desktop	True	1674	10000	10000	7340	22.806539509536787
